Name,Private,Apps,Top10perc,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_transformed,Top10perc_transformed,P.Undergrad_transformed,Outstate_transformed,Books_transformed,Personal_transformed,Terminal_transformed,S.F.Ratio_transformed,perc.alumni_transformed,Expend_transformed,Accept_Rate,Outstate_Tier,Private_encoded,Apps_transformed_scaled,Top10perc_transformed_scaled,P.Undergrad_transformed_scaled,Outstate_transformed_scaled,Books_transformed_scaled,Personal_transformed_scaled,Terminal_transformed_scaled,S.F.Ratio_transformed_scaled,perc.alumni_transformed_scaled,Expend_transformed_scaled,Accept_Rate_scaled,Private_encoded_scaled
Rollins College,Yes,1777,31,1052,16425,5220,955,750,81.0,13.3,23,11561,90,5.769985254146637,5.502386904592119,10.007898078091548,78.5140085112207,11.024133258842463,8.545341066409259,42760.679669250785,6.317705088840353,7.306201546172464,1.8322907045950063,64.77208778840743,High,1,0.09139881122043816,0.42285937607467217,0.7589060467809827,1.386441296986302,2.2538655181092837,-0.9606431574678065,0.25767565625110594,-0.14633148248231995,0.16480224108923644,0.764478381565027,-0.6748340277684836,0.6125530498969481
Rosary College,Yes,434,28,269,10950,4600,550,950,79.0,12.9,30,9264,81,4.908786874758029,5.260422081682251,7.470348633488244,67.94001422274111,9.735330960613702,8.934814419422105,38923.295934475835,6.170677943246448,8.50587730878895,1.8308178488208027,73.963133640553,Medium,1,-1.2914652580055246,0.2564541555541443,-0.14072124272825168,0.2511441271952387,0.12366360001576755,-0.4854840926797661,0.01703484187169807,-0.2502164792374274,0.6744919519989533,0.2450749205154074,-0.049632060350638975,0.6125530498969481
Rowan College of New Jersey,No,3820,21,3942,4356,4830,800,800,76.0,22.1,6,7252,51,6.2018424716312675,4.609647768547939,12.81444032933946,48.73111318124835,10.600467571293109,8.650998387185288,37693.39301184987,9.211279273845411,3.1721327255834275,1.8289699417701881,37.460732984293195,Low,0,0.7848509163200414,-0.1910995085854955,1.753898283780728,-1.8112563614226775,1.5536080298286021,-0.8317407990918487,-0.060091883356808096,1.8981817508098433,-1.5915826153084158,-0.4065905952790035,-2.5326326973717905,-1.6325116659989423
Rutgers at New Brunswick,No,48094,36,3712,7410,4748,690,2009,90.0,19.5,19,10474,77,7.47112153280995,5.869495015931659,12.678603432393178,59.05625301900567,10.253936982035958,10.214775842555358,57206.70743459923,8.41266487040426,6.5349533390638825,1.8316559349286237,54.74695388198112,Low,0,2.822988062805341,0.675328745331237,1.7057405701743897,-0.7026779268500261,0.9808435903733325,1.076074016690313,1.1635803366973685,1.333904627868098,-0.16286735762255852,0.5406264827823865,-1.3567731174817537,-1.6325116659989423
Rutgers State University at Camden,No,3366,27,1300,7411,4748,690,2009,90.0,18.6,12,10134,57,6.132095697940979,5.175483632487222,10.43332867949339,59.05912190632367,10.253936982035958,10.214775842555358,57206.70743459923,8.126692271604679,4.953607358725779,1.831436099072627,52.04991087344028,Low,0,0.6728554579110193,0.19803987368047105,0.9097322620602105,-0.7023699032627505,0.9808435903733325,1.076074016690313,1.1635803366973685,1.1318449172048743,-0.8347120348951067,0.4631012379706993,-1.5402339142480592,-1.6325116659989423
Rutgers State University at Newark,No,5785,26,1886,7410,4748,690,2009,90.0,17.4,16,11878,58,6.426164305526138,5.088171214391668,11.203100705747127,59.05625301900567,10.253936982035958,10.214775842555358,57206.70743459923,7.73687227002806,5.900711370401069,1.8324587517642499,46.49956784788245,Low,0,1.1450543392019052,0.13799295441079093,1.1826364700910967,-0.7026779268500261,0.9808435903733325,1.076074016690313,1.1635803366973685,0.8564097284492161,-0.4323290036172367,0.8237403153221827,-1.917784569009792,-1.6325116659989423
Sacred Heart University,Yes,2307,19,1889,11070,5780,400,600,71.0,14.8,16,7120,82,5.919984818148169,4.394249799363181,11.206449879373277,68.20543911874721,9.032160306951633,8.183897511239495,28713.47007719424,6.854368826497129,5.900711370401069,1.828821161047324,82.184655396619,Medium,1,0.3322597004438236,-0.3392340437249904,1.1838238392664235,0.27964198004126445,-1.0385747644227592,-1.4016057556008417,-0.6232192944825511,0.23285911133526874,-0.4323290036172367,-0.4590582053102019,0.5096200269252789,0.6125530498969481
Saint Ambrose University,Yes,897,12,390,10450,4020,500,1500,56.0,14.1,16,7444,70,5.363357477544621,3.473099970406587,8.12796250393028,66.81302550067221,9.521846755027648,9.706971680718645,14348.304194732818,6.606696588429186,5.900711370401069,1.829179047311083,80.04459308807135,Medium,1,-0.5615412723540008,-0.9727316677869278,0.09241998140341552,0.13014282232927557,-0.2291946039516519,0.4565508868862346,-1.5240531582747878,0.0578612934555406,-0.4323290036172367,-0.33284940244283134,0.3640466953127048,0.6125530498969481
Saint Anselm College,Yes,2095,15,94,12950,5400,450,1120,70.0,14.5,29,6719,97,5.864921948989334,3.9068791807486942,5.734534988781288,72.13728284920492,9.28888019207096,9.21010309870897,38923.295934475835,6.74879429472491,8.344048523822103,1.8283418191703549,74.12887828162292,Medium,1,0.24384283258777772,-0.6744109272506593,-0.7561123349498996,0.7017919204959063,-0.6142542984789047,-0.14963079133114482,0.01703484187169807,0.15826329539749684,0.605737985971725,-0.6280984021063717,-0.03835762245174753,0.6125530498969481
Saint Cloud State University,No,3971,10,2206,4259,2625,350,1884,70.0,18.9,10,4629,58,6.223084774316569,3.13661398758166,11.535889232829033,48.33365939617441,8.745786153121648,10.102180064580173,30817.86634468314,8.222602697493853,4.421054272265976,1.824873462645622,83.25358851674642,Low,0,0.8189606148914441,-1.204141438433242,1.3006186600480962,-1.8539297490760829,-1.5119094043589478,0.9387067124886153,-0.4912534379026085,1.1996123641074883,-1.060970526681064,-1.8512163846354668,0.5823320012198858,-1.6325116659989423
Saint Francis College IN,Yes,213,13,247,8670,3820,450,1000,43.0,12.5,4,7440,48,4.4392139309599905,3.625856985682614,7.3226657303693035,62.48635819877016,9.28888019207096,9.020229620808045,34148.77423378909,6.021866052278773,2.3994070378288304,1.8291747759989827,77.93427230046949,Low,1,-2.0454791616544923,-0.8676768730139961,-0.19307867368286977,-0.3343981078496482,-0.6142542984789047,-0.38127720177114266,-0.28237352323745246,-0.3553625238528725,-1.9198799308640517,-0.3343556831845995,0.2204964694171975,0.6125530498969481
Saint Francis College,Yes,1046,21,451,10880,5050,400,1235,64.0,19.3,24,7344,69,5.456534052486974,4.609647768547939,8.39188862848455,67.78429960151914,9.032160306951633,9.375148287960691,20349.537205283363,8.349566954428617,7.488071014907595,1.829071190242179,78.77629063097514,Medium,1,-0.4119235528306604,-0.1910995085854955,0.18598865828906008,0.2344255283436202,-1.0385747644227592,0.05172500660973829,-1.1477182127095475,1.2893215220075742,0.24207061628816592,-0.37088526166853,0.2777730324223894,0.6125530498969481
Saint John's University,Yes,933,18,72,12247,4081,500,600,76.0,12.0,38,9853,70,5.387315531626102,4.280162520647578,5.32227533771245,70.71389710784388,9.521846755027648,8.183897511239495,42760.679669250785,5.833219143323595,9.71106985349749,1.8312456407869504,85.7449088960343,Medium,1,-0.5230707724659576,-0.41769469988544683,-0.9022691057091234,0.5489673813859551,-0.2291946039516519,-1.4016057556008417,0.25767565625110594,-0.48865480430561903,1.186525502100285,0.395936010730769,0.7517989397658787,0.6125530498969481
Saint Joseph's College IN,Yes,920,24,222,11200,4250,600,950,55.0,14.8,19,7360,67,5.378780227923204,4.90575996229404,7.139707011879318,68.49085830116316,9.932527964405688,8.934814419422105,17187.345783259294,6.854368826497129,6.5349533390638825,1.8290885991548145,74.34782608695653,Medium,1,-0.5367762845676515,0.012544204192919739,-0.25794229884583064,0.3102865577817636,0.4496014388117547,-0.4854840926797661,-1.3460179845367914,0.23285911133526874,-0.16286735762255852,-0.36474599831746674,-0.023464148862510754,0.6125530498969481
Saint Joseph's College,Yes,833,12,2196,9985,5180,500,800,53.0,27.2,8,4322,85,5.318102331356635,3.473099970406587,11.526168969153488,65.73267429811999,9.521846755027648,8.650998387185288,48228.57254567277,10.678540795817817,3.8339176338051995,1.8241546781492586,81.87274909963985,Medium,1,-0.6342094485939086,-0.9727316677869278,1.2971725737137616,0.014148844162083918,-0.2291946039516519,-0.8317407990918487,0.6005650532112241,2.934904988775743,-1.310419180097965,-2.1046961629673473,0.488403243366762,0.6125530498969481
Saint Joseph's University,Yes,2519,39,1314,12750,6350,350,1690,84.0,17.4,13,8243,83,5.969867825956235,6.071854355974564,10.455095122651889,71.73761310094808,8.745786153121648,9.912928269114657,49659.49561114865,7.73687227002806,5.2034945525684675,1.8299671603739287,79.51568082572449,Medium,1,0.41235903738366336,0.8144962912549331,0.9174490323886001,0.6588806117068091,-1.5119094043589478,0.7078187571324343,0.6902976719925955,0.8564097284492161,-0.7285459060471434,-0.05492086408215119,0.32806852782989443,0.6125530498969481
Saint Joseph College,Yes,292,20,712,12200,4600,650,950,87.0,11.2,32,8680,76,4.65034079575477,4.503953018570464,9.246266532583837,70.61684043951901,10.115893212874479,8.934814419422105,49659.49561114865,5.524891958048329,8.821390068071972,1.8303501387033412,82.53424657534246,Medium,1,-1.7064634802962666,-0.2637884142137955,0.48888785093970066,0.538546706109194,0.7526774067369608,-0.4854840926797661,0.6902976719925955,-0.7065095991630403,0.808539510579746,0.08013667059832047,0.5334002469618067,0.6125530498969481
Saint Louis University,Yes,3294,44,1140,11690,4730,800,6800,84.0,4.6,19,18367,67,6.12011198939724,6.384759375706862,10.16831411359742,69.54751725126286,10.600467571293109,12.456708543210429,55644.33133643742,2.521418609905648,6.5349533390638825,1.8348526090645965,86.67273831208257,Medium,1,0.6536126906719799,1.0296888476949617,0.815777704404397,0.4237367718403794,1.5536080298286021,3.8112409725817784,1.0656043502924986,-2.828674303956084,-0.16286735762255852,1.6679355100154276,0.8149126251585062,0.6125530498969481
Saint Mary's College,Yes,888,26,27,12730,4514,500,1525,74.0,9.9,31,11165,98,5.357206657398768,5.088171214391668,3.8958537929413795,71.69742019579063,9.521846755027648,9.735407680503343,57206.70743459923,5.004898062218455,8.66494745865426,1.8320705165805171,82.65765765765765,Medium,1,-0.571417914460562,0.13799295441079093,-1.4079726500278762,0.6545652233846636,-0.2291946039516519,0.49124292155173377,1.1635803366973685,-1.0739217798372556,0.7420738947418721,0.6868289478523678,0.541795031701849,0.6125530498969481
Saint Mary's College of Minnesota,Yes,876,14,118,10800,3600,400,820,68.0,18.8,19,5081,78,5.348900718068022,3.7701053698334652,6.094808118449209,67.60553200350995,9.032160306951633,8.691556996448723,29754.174387837,8.190698810029838,6.5349533390638825,1.825807494932486,91.55251141552512,Medium,1,-0.5847551261141802,-0.7684736752694478,-0.628386138396189,0.2152318024408838,-1.0385747644227592,-0.7822591318670264,-0.5579571392876599,1.1770700285932776,-0.16286735762255852,-1.5218293455062655,1.146849141840421,0.6125530498969481
Saint Mary-of-the-Woods College,Yes,150,23,768,10300,4130,500,1700,44.0,10.2,37,9678,75,4.198773824892461,4.810280968585637,9.391696548238961,66.46803894211435,9.521846755027648,9.923163850665636,15728.264539588916,5.1271455060426065,9.56813346581784,1.8311227392102125,86.66666666666667,Medium,1,-2.431564402220917,-0.053119072030679164,0.5404465746821491,0.09310267904364704,-0.2291946039516519,0.720306207993199,-1.4375163915219222,-0.9875453814266576,1.1257980885897985,0.3525946969075402,0.814499613982134,0.6125530498969481
Saint Michael's College,Yes,1910,16,106,13030,5860,500,750,79.0,14.5,34,10190,84,5.811747969199109,4.037027549018027,5.923881041028945,72.29601526775436,9.521846755027648,8.545341066409259,46823.40870445627,6.74879429472491,9.126868146634914,1.831473084253077,72.25130890052355,Medium,1,0.15845903736761868,-0.5849046607537621,-0.6889842338107853,0.7188345309434646,-0.2291946039516519,-0.9606431574678065,0.5124477851823425,0.15826329539749684,0.9383237726310382,0.47614408376032097,-0.16607541321358993,0.6125530498969481
Saint Olaf College,Yes,2248,38,105,14350,3750,550,550,82.0,10.0,31,12502,83,5.905224006704046,6.005729697666701,5.908860835743926,74.8273960039058,9.735330960613702,8.044569827624697,46823.40870445627,5.045805326006792,8.66494745865426,1.8327701561440506,74.42170818505338,Medium,1,0.30855761708274154,0.7690207208177242,-0.694309287317495,0.9906210769743672,0.12366360001576755,-1.5715860927236946,0.5124477851823425,-1.0450179270912505,0.7420738947418721,0.9335572542834675,-0.01843847128128934,0.6125530498969481
Saint Peter's College,Yes,1606,23,1154,9408,5520,500,450,78.0,12.1,22,7669,53,5.711070260822737,4.810280968585637,10.19279892401039,64.34512325044125,9.521846755027648,7.72664854135075,34148.77423378909,5.8711895619635985,7.12024725786717,1.8294137507084893,87.98256537982564,Medium,1,-0.0032035816267802675,-0.053119072030679164,0.8244582066396593,-0.13482823435653962,-0.2291946039516519,-1.9594513469023465,-0.28237352323745246,-0.4618260387652622,0.08579840488433134,-0.2500811103479073,0.9040109141784601,0.6125530498969481
Saint Vincent College,Yes,700,19,182,10850,3936,500,900,62.0,12.3,31,8534,88,5.210787634810409,4.394249799363181,6.804177867491144,67.71736326986401,9.521846755027648,8.845130755470747,20349.537205283363,5.946766112810337,8.66494745865426,1.8302255563657417,85.0,Medium,1,-0.8065293710478013,-0.3392340437249904,-0.37689610893187386,0.22723878076167214,-0.2291946039516519,-0.5948985251698033,-1.1477182127095475,-0.4084259016153431,0.7420738947418721,0.03620263546184313,0.7011280460678582,0.6125530498969481
Saint Xavier University,Yes,785,15,726,10860,4624,600,794,87.0,13.7,15,8953,55,5.281640937434977,3.9068791807486942,9.283565390234328,67.73968887477044,9.932527964405688,8.638647661257844,65424.30531235642,6.463021636404172,5.67618042622164,1.8305746328187227,82.4203821656051,Medium,1,-0.6927571105204793,-0.6744109272506593,0.502111266263199,0.22963581213625453,0.4496014388117547,-0.8468087346405592,1.6789026453905742,-0.043655143285563025,-0.5277223720549751,0.15930465334087432,0.5256548549648719,0.6125530498969481
Salem-Teikyo University,Yes,489,23,45,10575,3952,400,620,46.0,13.0,9,8946,98,4.985153042828724,4.810280968585637,4.62148899442766,67.09803755841153,9.032160306951633,8.236635974558327,1562.4347830889171,6.207599060205051,4.135322577728063,1.8305690088469118,78.52760736196319,Medium,1,-1.168840747257598,-0.053119072030679164,-1.1507160945452137,0.1607436883483082,-1.0385747644227592,-1.3372646172018097,-2.32584996579349,-0.22412911897517096,-1.18236541463741,0.15732135635104066,0.26085686514923007,0.6125530498969481
Salem College,Yes,335,28,216,10475,6300,500,2000,68.0,11.2,46,9599,60,4.7407779892098,5.260422081682251,7.093041191201994,66.8702063749593,9.521846755027648,10.2068887785124,23848.004199077237,5.524891958048329,10.790398173053111,1.8310661287371537,84.77611940298507,Medium,1,-1.5612445059649593,0.2564541555541443,-0.27448654623298974,0.1362821565272364,-0.2291946039516519,1.066451766681205,-0.9283307329438812,-0.7065095991630403,1.6450848531462385,0.3326309800566427,0.6858990294823585,0.6125530498969481
Salisbury State University,No,4216,20,1027,5130,4690,600,1450,73.0,17.9,18,5125,56,6.255771851650044,4.503953018570464,9.960119001050908,51.7116405815737,9.932527964405688,9.648758384589993,30817.86634468314,7.900529412283347,6.329553707860191,1.825891575369105,54.3168880455408,Low,0,0.8714476908710378,-0.2637884142137955,0.7419671210529585,-1.4912463226655415,0.4496014388117547,0.3855304303319002,-0.4912534379026085,0.9720449849419147,-0.2501326687269887,-1.4921783297372369,-1.3860274603919156,-1.6325116659989423
Samford University,Yes,1680,34,402,8236,3700,569,1650,75.0,14.7,17,9533,61,5.737353882079775,5.727506810854239,8.182689677953912,61.344264238301506,9.812037815942764,9.87141710123418,30817.86634468314,6.819270625421226,6.118308313178587,1.8310182800838435,83.03571428571429,Low,1,0.039001183634512195,0.5776799288914052,0.11182218825857136,-0.4570212155969449,0.2504488257850399,0.6571749645449183,-0.4912534379026085,0.20805976907672294,-0.3398815888114029,0.3157571241291543,0.5675115553117481,0.6125530498969481
San Diego State University,No,9402,20,5550,8384,5110,612,2400,87.0,19.5,7,7930,41,6.680206733913365,4.503953018570464,13.602998465846996,61.738082644424864,9.977716864781915,10.529278305892186,54108.59763306137,8.41266487040426,3.5140781476818708,1.8296730448264285,74.66496490108487,Low,0,1.5529814262512438,-0.2637884142137955,2.033462656595394,-0.4147381473745046,0.524292089495936,1.4597682930680167,0.9692990979140862,1.333904627868098,-1.4463049754933548,-0.15864088609362925,-0.0018914340999883132,-1.6325116659989423
Santa Clara University,Yes,4019,40,128,13584,5928,630,1278,88.0,13.9,19,10872,100,6.229656215050266,6.136729256270157,6.225669564085343,73.37804678223942,10.044073557026874,9.43322357177751,52599.33115919693,6.535060186288381,6.5349533390638825,1.8318996913051155,69.14655386912168,Medium,1,0.829512665953278,0.8591123720558882,-0.5819923517098771,0.835008919022907,0.6339700077405097,0.12257708758583981,0.8746535950171559,0.007245147886748601,-0.16286735762255852,0.6265873133132989,-0.37726998075345,0.6125530498969481
Sarah Lawrence College,Yes,1380,57,105,19300,6694,600,700,89.0,6.1,18,14779,83,5.621943561393571,7.089754989795816,5.908860835743926,83.1468427345811,9.932527964405688,8.432948842240108,54108.59763306137,3.303949099125616,6.329553707860191,1.8337295420782875,55.65217391304348,High,1,-0.146318238132283,1.51453184767177,-0.694309287317495,1.8838544256866507,0.4496014388117547,-1.09776212520345,0.9692990979140862,-2.2757615951837606,-0.2501326687269887,1.2718852721740328,-1.2951973889443844,0.6125530498969481
